"label","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,105.773685470053,-64.8123944426414,579.070925410161,199.938345172418,-99.4171360574441,6737.23312560469,2371.18597142398,2489.30872883648,-9539.50791154057,-7933.58338531107
1,78.6328351075454,-61.7010266388038,581.300010485454,213.268240434622,-69.7051664018562,2092.57716313004,2586.39027830213,6081.8291362375,2906.99311066419,558.356125839055
1,136.919664808893,-76.0544096912139,575.68071589745,215.585734462313,-102.154670576599,2798.90447389334,563.404336571693,-1112.4859098345,-6291.79183859378,4906.37250244617
1,89.3087415193421,-68.4033349813795,541.993741206994,220.154078290207,-86.4825829188962,2364.78350590914,5303.62614896148,5275.11199004948,-3713.1409579888,-6324.33192804456
1,120.982308248803,-60.2204561732113,574.591092761768,200.933475472365,-85.7389340449343,-5535.79958155751,-7166.75005853176,4932.34691210091,7090.4187951237,7912.4848684296
1,81.5491307470198,-48.7750338970811,590.001926757255,218.647745682603,-113.803987101125,5490.85006117821,2896.18386887014,-2016.32233336568,2404.16368469596,-340.359001420438
1,109.793729843863,-68.0111065831574,567.357546046672,207.61475951623,-101.325116508814,7362.34140116721,6966.91432036459,496.541978791356,-6751.67554989457,2971.64986375719
1,92.9434295956936,-53.8989016648586,560.998952234747,210.675565244736,-93.0126177906782,-1355.87024036795,-5968.04749686271,3318.44898406416,5471.48991841823,5848.01409393549
1,86.7782178421555,-76.2066055890017,557.225314346393,236.301623929616,-99.391250592736,9146.14123757929,9339.4667096436,-1331.54642302543,3760.89836005121,1738.05090598762
1,119.526291066525,-70.3072850368753,569.861616015092,212.759371640842,-92.5032575253888,6997.82591778785,-3997.57635314018,-4144.10210680217,-8316.77104812115,3208.81567895412
1,93.385672620757,-66.391036319568,573.106604060402,210.516507323154,-100.000261000816,1064.39270079136,7583.76041427255,6282.58635755628,-8122.84065410495,-3346.7670250684
1,92.5725013338971,-67.7151760476782,592.92986050302,202.993829196204,-77.8353085776797,7972.76043333113,-4153.98075245321,3921.93917185068,-5428.55931911618,3556.35221581906
1,89.0757228690747,-68.3533780077312,573.737944843092,194.087943112631,-71.9084009222658,6078.81694100797,-3714.59537185729,6840.63707944006,-6339.18994572014,-3603.4638248384
1,98.6109767765249,-67.6147266708387,565.969804982475,203.501058498822,-90.8173132340568,434.704539366066,-9846.50953672826,-8103.54921035469,-8010.55730786175,9119.01318002492
1,90.7400747315254,-63.2721858347939,589.788142352899,220.483745469009,-89.0253147593854,2345.84761783481,6110.48764083534,-5517.66321528703,3397.12317567319,-4355.05802277476
1,73.126592803909,-59.0055222236688,567.933205326589,220.638385683449,-83.3838510829,7415.47736339271,4457.40398485214,-4042.3302538693,6870.93550339341,-8740.01988209784
1,99.4909215424503,-57.2176640829549,562.626813889531,230.24217208274,-74.0798584756776,2546.66464868933,7401.06394980103,7072.79428839684,2562.31779232621,-910.690287128091
1,88.884150447954,-61.759986850328,572.049638669576,198.809336116411,-77.5855656794799,-8930.37014640868,-8308.36434382945,4456.79823402315,40.3401721268892,8005.61966374516
1,78.9542358329593,-66.4005469580138,586.934773356971,206.855535593905,-100.152894306521,-9111.56659480184,-2685.46211533248,8330.08277229965,5235.57438049465,-5520.39757370949
1,92.5540380974306,-72.6763717613056,581.661936637412,200.731601511765,-77.8857004382546,7453.81753426045,6717.33432915062,9036.06886509806,7669.17068045586,-8193.58796812594
1,89.7490783389343,-69.7097468642173,555.891570831816,232.640836713266,-85.1456325133393,1124.88681450486,-1611.27837374806,6141.17975346744,-6982.05669410527,8689.35032282025
1,94.0098812352496,-69.103818401694,574.824485749716,229.373419175593,-76.943801722785,-7456.82175736874,-1283.72874110937,-9296.97341285646,-9827.73979194462,-9283.77805743366
1,88.5604857065247,-56.0860173522618,568.862911241863,199.103008738113,-100.56876349007,8503.29780951142,-3976.51538252831,-7877.74545606226,8849.9093381688,-7373.73241689056
1,83.4496296575554,-65.2387826418484,593.442559296234,225.344576593115,-89.5932471119095,1708.88639520854,-5239.29385002702,4030.27549386024,-5558.18733293563,6369.49245352298
1,92.1413170014281,-60.3899195171395,564.613642319356,204.590977091084,-75.3654985708799,-3304.82437741011,-4016.71605184674,3166.36873874813,-6445.32811362296,974.909262731671
1,89.4738523812817,-71.5948014013791,570.895382773505,216.602052095401,-92.9612635030208,-1822.15352077037,7211.87231130898,-3719.85296718776,46.8452321365476,2432.48665239662
1,68.3954125446633,-69.755828589961,579.148012175075,217.278608931041,-88.3443821651999,7013.591658324,-6671.30371555686,-8802.99889482558,-6049.46444742382,3903.15853524953
1,80.3056667303419,-71.4724475200281,556.093272222072,235.488261874529,-93.2023524745023,8076.2223014608,-4579.41355183721,756.67423196137,5675.50807725638,7176.49800237268
1,84.5089239831029,-64.1933460046093,581.657848313883,238.135903006749,-81.7060869239323,2068.2309800759,1830.62365278602,1444.60474140942,-1103.04121859372,-2496.8089396134
1,95.8724270352071,-57.972448848106,582.760923162663,247.917234347604,-92.1189211665757,1499.66865777969,-5076.76864042878,3877.0906208083,1572.6515930146,-6801.80273484439
1,93.2650728011405,-63.0549279133016,566.926648191227,210.176322137501,-108.181744606977,-1467.1628177166,5197.85178359598,-6787.16599009931,8518.6308529228,-322.587974369526
1,98.0806276310887,-61.3868329258075,570.990199230722,212.129828990672,-100.010524121522,4555.1488827914,-1972.31818921864,3587.4528856948,6911.49252001196,1867.78586823493
1,97.0516797949345,-73.3840761442329,554.482844740706,211.136988753265,-95.101667448446,-5584.21579189599,1988.17749507725,4333.22411030531,-1670.98317760974,3893.83582398295
1,94.854078036154,-63.0869874877814,581.127916130628,213.711274505663,-92.6292752518485,-6797.43882268667,-2217.57510211319,-1914.85870163888,-5646.17865718901,5562.38883640617
1,93.1500858175374,-62.3636264520257,568.231211681664,209.36920068463,-84.1986964155105,6567.59053003043,9678.75602189451,2833.60565081239,6333.08858145028,-996.687454171479
1,101.308521376727,-68.2547319213298,562.894316675754,218.958470366883,-100.783849230761,8288.95834740251,-9844.89782713354,4609.11475121975,6789.50706031173,5674.8481746763
1,110.046588809243,-63.2107240702546,571.625267490683,193.222780340064,-94.8249342070486,9413.93417306244,-9195.37167064846,-2635.38480270654,3396.82425372303,-3406.24193660915
1,84.9670831312257,-66.9068491686122,579.198358552899,248.467643351905,-95.4792924709692,-9329.25064116716,-3226.60064790398,-3017.2517336905,4814.42386284471,1047.29959741235
1,109.482558843467,-72.1128957674277,580.780567999444,219.372009626635,-83.1250651823713,9181.19675945491,8030.82829806954,3478.81020512432,-9708.60234461725,-3837.15548552573
1,92.4678398728769,-64.901311966081,564.364805197654,235.876247990057,-119.750966594634,6350.26964358985,-4065.16101676971,-8034.04135163873,-8630.22179808468,6488.93601261079
1,109.610413108143,-70.3873650284177,567.954178450578,214.618732613612,-80.045132938036,-388.957266695797,1582.80234318227,4066.16156920791,1358.21534320712,-7766.24638587236
1,88.9422886398923,-68.7155842431433,587.705859979902,200.34444518206,-83.3300856549248,7274.67373944819,1998.08186385781,8198.74469190836,9393.36141105741,4199.20569751412
1,93.3764380654138,-64.8244759256626,553.190194584951,201.038307238527,-92.1215921034869,140.3604215011,8426.48567631841,7768.03829241544,-3883.73249676079,-6146.44250832498
1,76.7486181965347,-57.5231754071788,576.043551627673,233.238955840561,-81.4653240760001,8575.56509319693,4277.02787332237,4564.90836571902,-7669.7343820706,8591.48705378175
1,78.7937134543811,-62.1079464049719,578.388351497273,217.539906923945,-83.0320641491197,7037.22190577537,-1897.09474332631,-4914.61861878633,-3142.28870905936,6643.10417603701
1,80.8142067230205,-55.3541180952687,547.760255395454,212.058501300513,-87.0975387645739,436.757588759065,-4958.13044253737,3718.92055962235,1422.27950040251,2324.21611435711
1,88.8789180319398,-78.2930289555876,561.133975387369,245.960241052198,-124.661075366955,-3925.12952443212,-3198.97860754281,-6501.74381677061,-2742.80183482915,282.496763393283
1,118.26705547732,-69.5001080228632,581.559130273857,219.5541209979,-75.7098154625845,7191.06420408934,-1704.67883814126,1420.3399932012,-1904.2404089123,-3107.16561973095
1,83.3072906038622,-60.8666758339595,579.302767669456,196.475163289466,-86.2320256044215,-7207.10356719792,-9220.27921769768,2934.40565466881,5966.65563527495,-3822.79053330421
1,88.8304998704647,-57.1880255707689,572.085029274112,218.631981723629,-85.643010748621,4055.70270027965,819.119606167078,2533.6722144857,-4283.70431065559,6170.28035689145
1,88.6019388009013,-68.276325986882,560.556540772645,209.796789547704,-77.7251466188331,-7602.44402568787,-1366.49775318801,-527.403601445258,-941.290687769651,2777.57574338466
1,77.9463042595028,-65.4937345478337,581.746460011766,209.719729857262,-76.2964186767067,1184.81726851314,-6151.24058909714,-3180.92660047114,3535.06928309798,-4885.73284354061
1,104.549650579495,-70.8608657184702,559.158693730302,232.892235316893,-81.7364404910167,-5462.06928323954,6710.66513285041,5556.19961582124,6644.51603777707,-2929.10809163004
1,86.5686311462179,-63.1382994594298,567.650044694489,211.262455210737,-79.2570934436202,2680.35439774394,-9752.03962065279,4682.48087912798,-3008.564254269,6235.38995627314
1,92.0016373864614,-64.9418300571234,562.876197203874,203.470414187279,-94.2734697441006,-4444.44281049073,-5768.89092102647,2737.8433290869,8076.62714272738,7024.16550368071
1,102.088121058911,-59.8801226276616,571.241651641878,215.691018332285,-93.2395737121355,6822.69576005638,-1191.0900939256,-6168.53549610823,-3131.26504421234,-5309.62817370892
1,77.1320394752352,-58.8289432609185,561.337131112988,243.932824510625,-85.9166361783103,-931.909666396677,-619.591721333563,-5845.27680650353,93.9599378034472,7916.53953492641
1,84.9566366991097,-69.5841265722784,561.861239041921,220.216000769909,-86.6606031999253,-3893.94326135516,4821.96434400976,3842.15615224093,1629.68713324517,862.072445452213
1,72.0360253336724,-65.3771918432771,558.544552767298,209.843938308942,-92.3139107479445,475.371717475355,-1763.4719889611,9073.86749051511,5477.18240879476,-706.81372191757
1,61.0695284542164,-67.6973340726927,580.443456745333,214.833121159415,-79.4737142937531,-7767.26361364126,3922.52615652978,8743.19003429264,876.375841908157,-5878.37130296975
1,83.8864672332221,-63.3546646365215,599.240917282567,207.127763865757,-92.7833165167741,-3636.04837562889,1147.04354666173,-2778.54291722178,-1737.72723879665,-6673.14473539591
1,96.3236361900241,-63.5049603377463,556.001877958433,208.872778885053,-105.554503969594,3601.88462305814,7825.19455533475,-6681.27533514053,-6275.88040661067,-1803.31527255476
1,87.902464643162,-69.388878350133,565.428516157866,237.299817153796,-83.5258074369633,4315.86222257465,-6751.71263050288,6189.40812069923,9769.72928270698,2386.40128169209
1,101.88151799825,-61.5420190036179,578.463714722304,228.53740769171,-90.1513630059517,-2896.3192505762,-2436.61308661103,5309.23402868211,3870.17857749015,-9193.04698705673
1,89.4496644635192,-70.8051568261682,554.640105341992,204.559679518727,-102.776783608641,-9130.10087329894,7206.94466959685,-2897.67940528691,-5505.78280817717,7456.11157733947
1,94.9202283701261,-60.4878347889516,564.386109483348,205.021985819776,-83.7313202008545,-887.780054472387,9283.9100304991,2155.41747864336,9402.55002118647,-3958.34799390286
1,84.0161976532867,-69.6701891346109,565.060740654935,205.861596323882,-81.6588126300442,-5293.56346931309,8101.59386135638,-5575.9341083467,5887.95439340174,-7031.44455328584
1,92.7549294787656,-64.3606890676814,562.414072290564,232.053654172372,-102.600900799507,7052.63560637832,-2454.76213749498,-9406.53195139021,-578.748686239123,-8396.88173495233
1,108.377178065246,-54.1455259052015,565.17018606837,212.118812789698,-89.6761874856825,-6337.60857395828,9670.9586167708,-1778.11983972788,-9470.02906817943,-8018.68671085685
1,90.2918179661718,-66.2800468530705,581.50791032199,222.529009639209,-101.773113700984,1305.12043833733,-9849.5816020295,-1461.27126645297,-1277.41644158959,-1.36849470436573
1,89.6738931623066,-69.8536878911622,571.096333968809,203.921033153034,-80.4813241592156,8766.66101161391,-3496.30138836801,6048.1446236372,-6133.36835056543,9644.50352825224
1,104.282487477704,-68.7104572450731,592.586334223387,234.803358549058,-97.6822335270168,3067.34155863523,-2938.45512904227,-4891.04918204248,-1747.48475663364,1272.71237317473
1,103.924857071676,-57.1187345456795,577.153174122465,219.760802385161,-83.0281970053794,6004.54497151077,-9181.24229181558,-5608.68562199175,4538.03589567542,-3372.45812173933
1,85.0514739400796,-65.689151837409,576.29477223791,203.442617828508,-92.0563056067718,7253.47626022995,7743.8299683854,9253.38596105576,-2091.38985257596,-5622.42234591395
1,101.102193699595,-75.9729270832747,561.151483120836,195.932135271892,-86.6043293742656,8115.03396835178,-178.988352417946,-218.668500892818,2445.15726342797,-7885.06224751472
1,111.695848311344,-67.932747899814,573.237032044868,191.46004391106,-98.0757100345437,-4453.91867309809,-8657.87148009986,-7891.27005729824,-7678.89690585434,3653.44335790724
1,68.8013604087207,-65.9064986958677,573.97505946844,208.138843751797,-100.608856951907,-1463.03923800588,-5967.7204862237,-9047.23004903644,-7474.07347895205,52.6349944993854
1,73.083346904017,-70.1706777344919,563.919260048569,207.843951447577,-93.9242209171928,4117.15024150908,-4645.80192696303,-3286.11868899316,8567.3183016479,-5639.28487244993
1,94.8189190979742,-56.5858320766057,575.617217828182,204.080987357452,-80.8496400766621,-1773.88474345207,9898.12070969492,4204.50438279659,9888.67408595979,4906.58250171691
1,83.3806703428357,-57.6567007013431,567.844460885351,208.243637230982,-87.3713861349839,9547.50329256058,1365.91845192015,-749.511392787099,6711.62123326212,9977.81980782747
1,123.507759769696,-73.2542127197403,577.880914023287,198.717758350222,-85.3566447366513,-1802.724073641,-9138.04768119007,-7689.17395267636,6903.59506756067,-3895.46204358339
1,89.4349799274206,-62.6323915575426,584.488855396903,224.721581866286,-94.3785038757964,5069.34943143278,-7021.61544933915,-8783.49248319864,908.969677984715,8650.43878089637
1,107.521592353536,-59.3096968008695,583.94865590302,204.31152096817,-91.1551194943677,5440.52307493985,-6033.07147044688,4274.737755768,-3338.24844099581,8466.93962346762
1,92.0697844683909,-66.9898826500544,559.084675944211,203.834623154614,-92.5797796471488,-6540.8087009564,-7914.52950332314,-8105.85285071284,-221.960954368114,858.730645850301
1,78.9251463488528,-76.2199789783248,556.937221494121,214.635935518048,-71.2267483376723,-3294.24032941461,-5912.50444296747,4581.90325181931,-1812.57421150804,-7860.75278185308
1,90.3140022777284,-62.1289786184587,567.461914477986,235.004891865253,-86.7752471310398,-3262.27918732911,-7876.27416662872,8676.61450989544,7253.78755480051,-3485.38951016963
1,83.1252051141441,-66.1015149113356,570.566182648277,203.913586546579,-118.650530002986,9511.87005732208,5778.55013310909,-8715.78217018396,6626.9203228876,7021.81475237012
1,61.1444698191477,-54.4748695427648,560.410966494706,224.785186952652,-85.0379480256449,684.158648364246,9913.0859458819,8812.66738753766,8848.93327020109,-5445.29391918331
1,75.1413194278327,-73.3146264129862,570.791481328965,205.948575061175,-92.5348110172164,-4394.42641567439,-1686.6958187893,4757.40829017013,7754.73797228187,6485.92583369464
1,100.228248462954,-55.020780049956,552.008852585768,206.771865208421,-73.4664172593869,5147.89860229939,3266.5330497548,6523.2111653313,-9776.2061515823,6851.70187614858
1,93.3742143564488,-69.444971411533,567.365115786385,221.053181681588,-106.365150813244,-1394.08153947443,-2207.08874519914,-5396.74547035247,-4498.91275260597,6463.58896512538
1,94.1023628500893,-66.7194497913131,567.109067646704,237.674234780694,-74.3947096204428,-2122.77506943792,1560.73002144694,7769.03091464192,-2666.5763091296,-8576.30377169698
1,110.547316679405,-67.341453135297,544.226016247125,204.914475129457,-61.5187735458657,-2472.27107174695,6605.83791323006,118.988547474146,9594.71619222313,-142.206707969308
1,88.1631347934618,-71.664358529589,570.341132936305,197.969907914956,-68.0340204917392,-2944.15108859539,6314.27965592593,8335.42067557573,5688.67634050548,-7264.28107824177
1,96.1999762482565,-66.796593346376,558.637531291272,208.263461069131,-75.4924625998682,6433.30549821258,9920.92474829406,-6008.97169671953,-8212.5122146681,-5213.10060750693
1,91.9632467993222,-67.1136478143531,547.238777816997,210.158701681753,-88.1340729814354,5007.62240961194,-5221.38721775264,8064.35983162373,-4269.99032963067,6656.58270474523
1,96.9018382179439,-65.7358809296041,577.940617036798,229.769326783084,-74.4191969267142,-7538.59228920192,6988.37503790855,8411.17465868592,-2421.33202496916,-6149.4247475639
1,65.5705402332371,-59.904932236074,573.245868929644,219.70469843485,-80.8447836570323,9430.38918543607,6899.26121849567,7238.72341215611,6954.82992567122,4671.99118342251
1,96.7847625799246,-64.9034214316674,553.992102868844,220.377419170153,-82.5442700413531,-7234.96643360704,8785.32609436661,6829.08550370485,-8108.25841967016,9333.29347521067
1,101.059227954958,-71.338211718106,560.39855995127,208.714904986556,-76.7275239677021,-2237.31243051589,834.578312933445,269.955703988671,1771.45145833492,4765.41598327458
1,100.3423504,-71.096056676149,576.841395746463,197.873669822908,-96.0994266866533,-3616.72597937286,-6204.69999033958,-1918.56944933534,-6074.82854742557,1863.05708251894
1,91.7746560344464,-61.7993107036644,566.215637976759,204.032720622034,-85.5075333595263,5045.19396927208,3835.24316363037,-2702.71780900657,6212.78364211321,-7922.70927224308
1,67.8561094510232,-60.9631138467847,541.302503539505,227.848641857171,-90.9114496639537,4270.71575541049,180.415236391127,2997.66131676733,-5145.95398679376,4558.54130443186
1,87.9796266239875,-67.4080491056052,572.549971992284,213.911331567357,-82.1760302117775,-8974.18440319598,14.1099421307445,7460.52490081638,-597.942383028567,-2436.92301679403
1,96.3991573431464,-62.3554475963102,587.893736954545,224.54455342453,-74.447174071995,9869.77640539408,6705.27913607657,3539.73486460745,6451.82093605399,-9144.05990857631
1,97.2088675088596,-67.3094197483406,579.491772117689,215.869951536643,-110.21288267458,-4981.12863861024,1220.65676376224,-369.262350723147,-8393.64019222558,4649.74465314299
1,87.230562886112,-68.0141149851431,580.385451453756,236.330173553996,-86.3938448594059,-3683.07201191783,7432.24740494043,-9614.24144916236,9465.83075448871,-4813.76097071916
1,69.3970237945728,-58.7733623355007,581.245959240413,231.976752686736,-94.3742287539336,-3694.14182845503,-3203.08892056346,-9930.2726611495,-8876.79923791438,-3989.0156686306
1,100.171265842416,-60.30498087026,547.476837195647,216.963963233064,-81.2529935277923,8189.2398558557,9619.39298547804,-5229.1295863688,5512.67814822495,-5517.09345541894
1,97.3049552394077,-66.084017384172,565.402149165129,236.876008664772,-90.4431494533174,7042.40512568504,3983.38449187577,-7380.29126543552,7302.73494962603,-4109.63312722743
1,90.2034046939191,-63.1043735449304,569.709536055041,209.376203600472,-66.7717884119639,-6204.69306595623,-4425.19773263484,7460.53540613502,-1928.52637264878,-9067.60343816131
1,71.6564791116311,-69.3519354703712,570.028066973813,218.575314539315,-92.3799627715626,-5833.29426590353,1755.74565306306,-7729.0224423632,5577.1159613505,8106.61914758384
1,86.8258452796018,-64.1834084455498,559.396814634413,207.052001413349,-82.621029040456,-3567.20671989024,-8619.65336836874,-5378.1136777252,-4137.1052339673,607.379972934723
1,115.676193360589,-65.9882917243132,562.648484659624,225.245393526883,-81.58813476605,788.648389279842,5801.72440502793,-6650.05905553699,6700.09208843112,-9942.81328748912
1,87.602396370432,-74.4770899489317,564.599939935551,214.217347333787,-82.1134366959453,-2220.63964232802,-9876.35355908424,-1118.67928411812,-3843.27442850918,-3789.92061130702
1,93.769174110194,-58.4013531482824,572.260429879176,205.202531377787,-93.5337858426492,3060.4843236506,-5431.11891020089,-362.366256304085,2830.78881911933,8580.96946962178
1,99.7091262307184,-62.6697973404885,572.439909344037,207.09414244882,-98.0595779801243,6297.83417098224,-3959.6313983202,-932.740867137909,-4423.89695439488,6796.07200436294
1,106.989537563401,-62.067573950638,564.932253622875,218.532756226583,-85.233335854372,-6625.75496826321,-1210.39203368127,-2657.89868775755,61.4640302956104,1835.90529952198
1,105.014194343164,-67.3609432108027,576.282637505215,212.862784053041,-85.4901292572225,8205.69049101323,-6852.7028337121,-1276.88092179596,-9381.33613672107,-8381.26170448959
1,104.021056054416,-67.1596637607816,570.698882378255,190.937888489227,-83.3425806736098,7489.22735918313,9577.67162006348,1574.39360860735,-895.527210086584,6735.00407952815
1,97.9973482140642,-66.0238046697334,572.169805891145,220.858533147385,-97.3609086976274,-5931.55941925943,-1931.07665516436,826.612287200987,5864.7369639948,637.935744598508
1,69.796457423555,-65.1774155026162,581.263687036956,233.597567875065,-71.2105065481345,-1778.22707686573,3401.10365301371,4806.76455888897,-6468.74763071537,2238.1559247151
1,63.7523506474211,-63.1981001784061,569.446739011124,212.32495106068,-73.2675203957445,4716.92520659417,5920.32880987972,5137.39599380642,-6421.09506763518,5057.46432580054
1,66.9822651134891,-71.0690538640996,576.407147872356,217.876577927609,-100.442861462347,-9168.49424596876,6510.97110938281,-9911.62340156734,-1690.58437459171,1384.02712531388
1,89.0988106743676,-56.2798390737463,581.987836417631,230.822408673455,-87.0804535866463,9204.47090640664,7380.72350621223,3618.18765290082,9731.8036435172,7597.73069527
1,106.97281974199,-57.9608943422032,554.119550443862,193.603343067894,-91.3412376268958,-5402.76714600623,-3620.87125424296,-9460.34350432456,-4296.60405497998,2890.77528752387
1,88.2541187231496,-61.7198970464677,586.863075683492,206.019258394328,-91.8014759502232,6189.14406280965,-1784.07035768032,2837.19576895237,-5269.2212164402,7937.61872220784
1,108.344492990957,-66.0400909213609,582.024836620913,213.660952539505,-73.856621786521,-8870.7225676626,5892.39847846329,1470.89263889939,3814.71709348261,-9284.08520761877
1,96.4628353431559,-48.3990654185423,548.275324378303,216.157249486869,-97.8140448862372,-514.822090044618,-9002.37700901926,-9106.43415059894,-2289.34267070144,9722.87090495229
1,78.9686691783618,-61.8538517042069,574.730432236778,211.128954654411,-77.7746856282477,2485.53951270878,-9780.76208848506,-8179.8150530085,-209.744665771723,6738.34079410881
1,104.145770668958,-58.9657788528779,562.351914022908,217.697358321927,-92.3633372933223,7290.47839529812,8667.63674188405,8285.89939512312,-8138.53875268251,-6250.51138922572
1,101.052511560414,-62.3832322277878,574.845176932573,215.746494096234,-86.5935722162751,-519.668636843562,6683.8611010462,-3530.02918418497,-8874.52157679945,8993.41901298612
1,109.592639459995,-71.1698835271331,563.261474180848,202.629436242723,-88.1338216326455,3530.81678505987,-6020.50679735839,1122.97571264207,-3876.87065638602,7559.34095475823
1,101.66607952642,-76.6071051695808,562.248872194112,232.21814609824,-74.5247025214681,8630.42576238513,4120.30486389995,3030.58880381286,5421.36197444052,-4196.29787094891
1,96.3467499374227,-55.90380625487,565.644396091877,184.574218100844,-92.7467530152575,369.021231308579,7130.22816926241,7736.31005547941,-7127.42033880204,-3441.96947757155
1,94.7312555804591,-68.4974313425273,582.181996993673,215.229137245536,-79.0058068939736,-7529.58454657346,7009.87415853888,-6935.79341750592,-675.926855765283,-9150.12173820287
1,71.906483700873,-62.5292805677263,558.793495285963,242.139321642406,-79.7444950871074,-5083.32537021488,7114.57473225892,-938.438419252634,-4782.91211649776,9847.32455573976
1,79.4700580336697,-57.1296910024054,575.707203276385,240.173143735349,-83.2239305659666,-4255.52319735289,-5332.74835441262,-6877.09851656109,-5689.75034635514,-325.725395232439
1,84.1478341272433,-60.9504975598741,582.573926439731,222.828005317197,-89.8909568737336,-490.47268461436,5165.95485620201,1623.2246812433,3545.72895448655,2860.76727788895
1,83.9257393261164,-71.0876952848925,581.777586615381,224.340321104659,-107.331980169102,7062.45832145214,-2543.18188875914,-3651.73682104796,7144.50736064464,-3356.02506063879
1,100.63277666564,-56.8443522934901,564.220609332112,222.202847705113,-99.1764580133489,5291.12834017724,-9808.35144408047,-1304.0075218305,7893.22972297668,-1512.64339219779
1,100.757145774906,-64.5941269895497,567.9851750365,214.496524455736,-94.203729409473,6891.71468373388,-3082.55921117961,-4761.57996803522,9594.01736501604,-2697.07638304681
1,87.6390886250592,-70.8682187871302,559.801676923754,214.043801144979,-82.9734439328455,1212.49661780894,3036.56744305044,-8860.83160992712,5480.92348966748,-6078.53250578046
1,82.0270492208031,-63.8230971500368,588.733584035886,218.965213478947,-82.5153102418741,166.441639885306,3364.28862530738,-1779.1204014793,3904.85021285713,509.489425458014
1,81.3798081838958,-68.0425286306175,611.143216219392,220.663035151354,-85.3718209459007,-7022.98250515014,3576.85947325081,4217.50658191741,7547.06397186965,-4540.40797892958
1,120.878716898551,-69.7614062423655,567.679129006638,206.30276291224,-85.2711275284682,-829.669167287648,5202.64972001314,1048.34024328738,8879.47620823979,-2223.40147010982
1,85.7012101276706,-70.0045217965676,575.650354208637,219.259825141499,-70.1185645822502,-4942.14862119406,-5156.64787497371,-4207.68809970468,-4734.87589508295,3927.12106462568
1,69.7767620027901,-62.3301932684351,559.542089233994,237.542883485156,-87.2839730233489,-2561.58891599625,-5885.43824385852,-2058.58382862061,-9666.6363440454,-69.6060992777348
1,72.3632169857611,-67.5633028440274,576.169987823941,203.412896326149,-92.1482693735132,-5416.10740590841,-1449.61790181696,-7178.1503316015,-986.851919442415,6788.94365206361
1,68.8592637916187,-72.8741718770775,569.344847012053,218.911286747299,-78.8983501295579,1311.15691270679,9772.31703698635,5721.81225754321,-8806.30000960082,-7162.55160514265
1,84.5679778212093,-55.2416175782262,575.15018856052,212.949280625016,-81.4259093250503,-7990.17613288015,-354.757294990122,-9320.40832936764,-3195.16117218882,4882.53640010953
1,97.9748972025128,-64.8315281326761,562.508356465567,214.042108766186,-101.48991307821,-1550.14019459486,-130.704278126359,-9919.40937470645,-7329.15009837598,9591.07340779155
1,86.0302501697548,-80.7673908746161,583.091318465844,199.011893524224,-82.1772010563667,-9920.64961697906,4793.36163494736,-7267.9831366986,2691.33180379868,5486.45046073943
1,86.9432465288921,-63.0270858893781,563.645946541048,211.958617999877,-90.8914570778397,7639.7375529632,1056.84027541429,-6805.66461756825,-9918.02983451635,937.363929115236
1,105.82490003981,-69.955963882595,583.999998559595,203.818907295856,-96.4836437724036,7995.84683496505,659.756022505462,7716.84993989766,9824.04912356287,4954.23415675759
1,81.5911018609794,-56.7978546077998,565.277190652866,217.743592494824,-70.6634153789325,9966.50500688702,4949.85588826239,7877.21403408796,5648.87112937868,8362.29747161269
1,112.608172322319,-66.6490334677913,588.788046478829,195.973558908304,-78.2018215873618,9337.79160957783,6761.47845108062,1622.83529527485,1213.53275608271,-9416.68492741883
1,126.450488768406,-71.1241135637595,572.945166891724,213.870520165458,-91.4202713279762,5703.3308269456,2376.98484677821,7142.319008708,-2621.62332888693,6222.78263792396
1,102.173834386963,-62.1022645152117,556.490142038244,232.208824707264,-93.949857553568,-4309.54953655601,375.652289949358,-9375.19484665245,-4247.65537958592,-9467.64626540244
1,119.087943049578,-54.5724257197791,588.712380977317,198.343574613744,-74.280511426242,2717.48620085418,-3980.20531050861,3967.76256151497,-7302.79041919857,-1713.79163861275
1,108.010472035778,-62.197883734551,579.046152775368,206.046097678739,-82.2989267148594,9650.17283800989,-8517.03243330121,-1144.41730547696,9448.03931750357,246.077296324074
1,80.1115662426686,-60.949717932884,562.979681703471,219.572232329453,-87.8260948506389,-8880.5743213743,-430.089058354497,-8156.72940108925,3442.45170708746,6550.49645341933
1,92.9972088007055,-70.5206752198222,556.085297748865,193.715001081397,-82.5543946095129,-3811.28346081823,3947.64930475503,7721.45623806864,9860.45403871685,-9518.93644407392
1,102.950516079084,-66.3376015576899,562.946774096,233.772503369751,-78.0315076803871,-5092.61749219149,-6901.46034117788,-7158.20898767561,-6539.89274986088,5136.59618794918
1,99.652563009107,-65.1821990818774,580.081855515685,241.091108533121,-82.2961907866586,-1603.41209731996,-3302.46787983924,6127.54683475941,-1477.01445966959,-2946.86117209494
1,112.014288477322,-58.1197985221,574.456962356825,201.930723833761,-95.3396013583436,1526.233330369,-5349.83272664249,2739.30393159389,-4281.44700825214,-7926.10052041709
1,92.9474869022452,-57.0358245397494,563.392198260986,194.663211866918,-92.4096128387577,32.9492660239339,-9558.21902956814,3965.25061223656,-1398.59470073134,6993.75379364938
