Current,FeedbackCurrent,Position,RefAcceleration,RefPosition,RefVelocity,TrackingDeviation,Velocity
246.2954545,695.6981132,-7.9178509,-5677.7033329999995,-4.114987591,-19.51004317,-0.09409916199999999,6.007801108
-380.4375,195.52,-7.063696772999999,-980.0061787999999,-3.839719538,-16.59389164,0.007574769,25.11160364
541.4358973999999,-53.04347826,-5.379528651,2705.873789,-3.475549762,25.39854589,0.078719611,5.80142465
-366.59259260000005,-60.35714286,-2.032483478,-2036.554593,-2.5647055,-11.62746864,-0.050665284000000005,-14.123756400000001
882.375,1053.76,-0.7796440440000001,1449.60384,-1.0108447,74.05726314,0.142261469,28.75269301
-660.7333332999999,-360.13157889999997,1.66146475,1276.686672,-1.5020320669999998,-26.81035714,-0.099564389,-11.62934641
775.7567568,-72.58,-1.4444344999999998,49.69011111,-2.061277357,3.419910462,0.04302645099999999,3.54229795
-840.1379310000001,-327.2894737,-1.731276675,-2903.180185,-1.43136805,-23.22375287,-0.097137809,-0.628786384
917.9666667000001,-139.43589740000002,-5.272977462,3630.0403079999996,-3.471362915,0.644685214,0.089661407,-14.47327203
141.65625,-540.8235294,-6.070043586000001,844.688165,-1.962604429,0.709666818,-0.034319265,-31.6692437
-60.35294118,-96.81395349,-8.288777325,-3422.363376,-6.246532556,-23.16015904,-0.005385738,14.08056278
-562.36,-255.9354839,-4.427325367,-1588.122447,-0.045466313,25.41522353,0.03504799,9.426935846000001
445.84615379999997,-380.2258065,-3.3223752,-1140.734583,-2.891469,9.89325,0.001860544,6.054601008
-742.6315789,771.5862069,0.436257733,695.8790909,-1.6826906190000002,-5.004482222,-0.00589376,14.47881201
215.54838709999999,-406.1666667,1.602779091,-1369.03575,-0.051263864000000006,4.846231684,0.004666262,3.925306061
-259.125,311.2424242,0.447287935,-223.8126667,-2.180327857,-22.48094433,-0.078193825,-2.8496803219999998
-1496.034483,-923.2857142999999,-1.224625767,-4023.66745,0.058468421,0.580431579,-0.14864862,-2.532547389
-1455.6538460000002,746.7575757999999,-2.575348571,-2906.3513329999996,0.536267133,3.082625583,-0.15516118,5.01280661
1.391304348,396.96875,-5.234532548,-3050.765632,-2.350981286,-6.623833352999999,-0.030780202000000003,3.95718773
1798.6666670000002,297.8,-7.325487132999999,-1162.745263,-5.410561765,35.04233529,-0.024077162000000003,-0.93507288
-167.1428571,-272.7741935,-5.685112185,1746.5709379999998,-3.9787976919999997,-26.23578943,-0.07581208099999999,-21.03668279
184.78125,-246.5789474,-2.90576175,-4546.449765,-1.907109,26.00409711,-0.006972349,23.22052572
-570.7916667000001,-6.533333333,-1.164651138,-2340.684619,-2.293633174,10.84309792,-0.038887307,44.22843626
38.70833333,203.5151515,-0.447525065,4494.760578,-1.6598609169999998,-11.7244185,-0.026533546,-53.34123622
-846.9285714,-626.75,1.6151798569999998,1931.718489,-0.697918652,39.1621521,0.076312387,29.48514986
-589.8666667,-78.90909091,-1.717308152,-6285.7945,-2.7145525,-35.37456518,-0.05279191900000001,2.350559412
-385.6666667,-1896.576923,-1.563994476,5828.03,0.053444857000000005,-28.480929999999997,-0.162261025,-38.84022397
776.3103447999999,-493.15625,-5.603047406,5248.666529,-2.941893222,-4.715425625,0.078873426,1.117010352
1103.36,-44.13513514,-6.216848205,-1642.7729470000002,-3.829497778,-70.43408163,-0.148013391,-6.77369628
-578.1538462,85.67741935,-6.210700655,-4924.71925,-3.9328191180000003,17.16115882,0.013008023999999998,8.764036454
-285.5833333,473.4074074,-4.931652581,2029.524725,-4.4200555,-13.978279999999998,-0.08188300700000001,-29.7038756
-126.36,-59.17857143,-0.681728,-3626.6504619999996,-1.2521006000000001,13.946171,0.162674438,25.35085636
-1058.3461539999998,266.7297297,2.002115641,-533.3639029,0.3657695,-0.8072541109999999,0.031159298,27.3525565
-792.6896552000001,139.72222219999998,0.431263657,-3129.213732,-0.255627115,-0.398954917,0.008098398,36.64075873
465.53333330000004,-433.0555556,-1.531161971,2495.729944,-2.4797781000000003,5.703752933,-0.099143356,-23.55996051
-104.09090909999999,-9.35483871,-2.06866825,2937.870406,-1.835543889,32.08146963,0.086723077,-4.546683455
-807.7391303999999,362.0833333,-5.509831344,-4860.593807,-3.5894698,-21.407821,-0.08208481,-27.45852746
1066.0370369999998,642.375,-7.996733527999999,-2583.264334,-2.9239878569999997,-31.68047424,-0.066933595,1.207257945
1484.888889,-769.6129032,-7.463430323,-2001.284845,-5.1459325,-82.61480556,-0.11805142099999999,-17.53596402
-458.0357143,124.26315790000001,-4.0072808680000005,3427.556158,-3.0944713,-13.0129515,0.043284262000000004,4.841902261
947.2608696000001,1808.625,-2.093071714,-782.9720587999999,-1.6322261999999998,29.75047688,0.08425323800000001,2.376625574
1493.633333,-1295.783784,1.038259105,5318.402529,-1.130479067,-38.47317183,-0.07075075,-29.34578927
633.3103447999999,418.69444439999995,1.165066788,-1965.743737,-0.8560042109999999,22.19876333,0.00682077,17.36760661
722.5454545,-18.69565217,-0.504697538,3734.420254,0.38047285,11.40634668,-0.007479827,-10.16841778
-681.6666667000001,-364.2333333,-3.961696786,929.602125,-2.1094351000000002,-0.223808444,0.025376615,38.28524803
921.6,-443.7333333000001,-6.562936781,-993.2479187999999,-3.358406087,7.72548287,-0.059974655,-21.15616221
1210.592593,-304.84848480000005,-6.538676552,1422.363406,-2.2307684759999997,31.08226543,0.112927048,23.3815707
-126.33333329999999,-122.20588240000001,-5.466862179,-201.1989375,-4.205329143,14.01963585,0.108881011,16.9855727
1168.740741,922.7142857000001,-4.382458595,2371.846778,-3.07995919,38.07644158,0.10705906300000001,33.26574377
-1621.24,-226.3409091,-1.252842375,-2440.052765,-2.53649276,4.653087,0.023960718,3.084386578
372.40740739999995,1130.4705880000001,0.835646563,-2354.7012210000003,-0.462894208,47.80127168,0.188279859,-3.442597228
1224.4,142.54166669999998,2.248991,4741.388896,0.961043871,56.28774141,0.15714249,3.09833655
-561.125,723.7045455,-0.987071895,85.59753478,-1.709808652,16.12291844,-0.061173285,-19.24719743
1317.230769,683.7941176,-3.939272571,-680.7658,-2.51461875,41.18355385,0.112078249,42.31347448
-80.04761905,380.59459460000005,-5.606558333,-3006.366632,-2.8091055239999996,-29.899935499999998,-0.09655895,-25.8412312
-54.22857143,100.2647059,-6.600083784,42.28844444,-2.946383955,31.8264897,0.030973424,25.31208051
-230.28571430000002,-44.53125,-6.029837355,-2740.183125,-2.1219123680000003,-3.9536595,-0.030211832,-23.23832137
28.36842105,-635.1612903,-1.4370181480000002,377.77090710000004,-0.81955,-66.91835357,-0.22203127399999997,-24.19170645
1186.75,-247.6190476,-2.985677999,4973.838208,-1.770300429,60.20125438,0.261799193,43.43143797
403.5,776.21875,0.295092474,-4984.26847,-0.473851455,8.338904286,0.080754015,33.79772899
-1783.380952,198.83333330000002,1.50225381,-4960.27011,0.0974245,2.928221882,-0.011253224,24.37962463
-951.0833332999998,-948.0,-1.210163121,1898.660157,-2.550568455,-17.92991135,-0.023742006,-45.89575379
-1269.875,-573.4444444000001,-2.7330382999999996,-2911.7128629999997,-2.336611815,-24.614921600000002,-0.115553484,15.61030268
56.11538462,876.125,-5.838720381,-3340.62338,-2.055138607,47.26681563,0.169375478,42.08920965
-203.2272727,56.91666667,-7.018916375,-1123.372692,-2.018364067,-12.28121333,0.033539954,17.60166633
177.5,-67.72,-5.582511042,-2123.545131,-4.168534769,-10.459000000000001,0.12629645,-16.74975941
200.35294119999998,-632.0,-4.329603758999999,-173.7294118,-1.823395,-59.16260813,-0.21158908899999998,-32.55471699
-1610.916667,-819.3846154,0.060215095,-7053.748909,-0.36000369200000004,-23.06400588,0.030541363,25.75095379
1048.034483,420.25,1.071789219,-3996.690154,-1.340658182,22.12972143,-0.049154172999999995,0.943319661
-109.1764706,430.9,2.1303905,-1992.1916670000003,-1.457024679,19.40273182,0.011692498999999999,10.58398536
-1141.0714289999999,-208.52777780000002,0.4402415,-8568.561209,-0.479163857,12.61143636,0.039209363,39.93462165
-472.9,-124.9642857,-1.1869696790000002,-2141.433832,0.869404462,-10.09333133,-0.008724991999999999,15.93852116
843.8333332999998,783.7,-6.55172237,1160.663833,-2.521422421,21.11896524,0.090390956,2.8912814289999997
18.7826087,-207.75675680000003,-5.607052888999999,-1809.7205829999998,-2.707438725,-8.89034885,-0.075318715,-20.27782139
29.42857143,-550.1666667000001,-6.234803211,5310.8016,-0.5278619999999999,57.50096333,-0.065941793,-17.81779962
-824.6470588,150.61111110000002,-5.5797360529999995,2334.429091,-6.753760636,-38.52588364,0.020132238,-76.08507311
-1135.4285710000001,796.3703704,-2.52996119,51.99848182,-3.4353633639999996,-1.361479231,0.05592505,-1.928073432
1030.4285710000001,-558.7058824,0.520110333,2240.1193329999996,0.290834615,-13.13706429,-0.061719835,24.439075199999998
113.75,-136.6,1.159615455,2566.564059,0.192435882,8.8817875,0.12350308800000001,1.144778141
-286.85,-104.42857140000001,2.227956892,-142.62302730000002,2.620889182,-5.439527,-0.06755629,-11.28518342
-922.6,-558.1428571,-0.7933248079999999,-1400.193336,-3.267612727,-97.52323317,-0.168027655,-6.317416403999999
-904.1428571,1237.482759,-3.0028774069999997,-3403.194533,-2.906438095,25.4277312,0.080872239,-7.175680225
-398.75,407.8666667,-6.82548069,-4531.9974170000005,-1.7570093999999998,21.22496556,-0.130612996,-3.709657876
-311.6,-498.93548389999995,-6.6270782189999995,-264.5535563,-2.7877154760000002,-47.43250727,-0.091918278,-19.70013749
738.4166667000001,-2.75,-5.083388571,5113.42985,-2.9214330000000004,-24.47021956,-0.070939624,-19.57351867
-370.7727273,1092.526316,-3.661604909,-8917.052592,-3.411681633,-23.5552296,0.000837458,-2.950659433
-242.57692310000002,789.8181818,-0.9238935559999999,6249.768182,-4.565928636000001,-75.52821999999999,-0.106244207,-28.54319778
-1103.555556,429.4333333000001,0.381423177,13751.59653,-2.535709053,-17.93728756,-0.040389179,-22.95150562
859.4545455,-218.68965519999998,0.7413915209999999,-262.3064867,-0.486378,-24.98369964,-0.002150102,-20.64826613
373.2666667,594.625,-1.910601719,971.3805909,-2.332036591,14.76191726,-0.045623513,-3.7097607260000003
-1375.875,-555.6176471,-2.5934392859999997,-2372.897385,-1.153065409,6.76635,0.14857264,-2.833513485
113.2222222,-858.1071429,-4.937956656,-5919.588368,-3.167527273,4.251996958,-0.008101919,-22.18667742
-1468.227273,722.95,-5.8581171670000005,2427.512224,-4.414990895,-11.39297516,0.049616847,-4.601411912
-1881.608696,-269.6666667,-5.627588332999999,3042.124538,-2.683009256,21.343192000000002,0.12035421,9.349208406
101.79166670000001,-62.96428571,-2.425667111,-55.2971,-1.094901869,-11.90800356,-0.06550075,-36.50745729
727.5,83.41666667,-0.7970381259999999,-5564.992214,-1.9087363130000001,9.204356667,-0.021017021,-20.61029418
269.27586210000004,252.74074069999998,1.012934194,1852.593652,0.05544450000000001,13.10783433,0.056706565,25.45123332
-805.7407407000001,362.38709680000005,0.576431389,-5187.08825,-0.17334591100000002,-39.41146507,0.058702338,11.9477688
-588.4,938.5357142999999,-0.7762600909999999,-8389.265889,1.614840917,1.248323769,-0.073135215,-29.65275101
323.03333330000004,701.4375,-4.3302657810000005,2003.8741,-1.840381667,11.31845375,0.064472215,-8.937752507
1174.0,163.6086957,-6.881539412,3994.152039,-4.030979545,-67.66514648,-0.247660579,-48.32946219
-2287.652174,22.22857143,-7.332621719,2153.65025,-4.310657333,24.75354492,-0.042167160999999995,17.80039484
-172.1071429,147.5142857,-3.6434922810000003,-1326.49915,-3.0292182110000003,23.53346912,0.033333526,45.53948146
1248.608696,-214.34375,-3.354015708,1916.748063,-2.2731524,-7.298191667,-0.091838645,11.01192867
836.5925926,208.3548387,0.339953735,-5696.293611,-2.934405467,70.18729861,0.169747294,14.96740468
354.6666667,1404.25,0.409486691,1862.993535,-2.12011381,-1.829966571,0.070159898,4.6672808219999995
247.15384619999998,244.87096769999997,2.12017,3015.5318460000003,-1.266635385,13.99619427,0.053411787,15.45567314
-496.75,-18.92592593,-1.019499214,940.3106955,-1.699452063,-0.33747635299999995,0.002334109,37.34176332
-150.06666669999998,-510.03333330000004,-5.010826548,-982.9943076999999,-2.5212892680000003,-42.6218,-0.11427582800000001,5.468996429
375.3181818,577.0714286,-7.193803704,-9182.5017,-3.981753636,28.40361764,0.010134176,14.44632355
154.7272727,348.1851852,-8.721733172,-5135.037177,-4.530544538,8.8567225,-0.028308662000000002,7.442043865
-29.59375,349.025641,-5.3004688280000005,-4078.4896,-0.7736287140000001,34.79957142,0.053106093,16.03973095
1136.857143,-55.425,-2.11314197,-1633.651667,-1.4806072780000001,-25.36366111,0.03901791,-19.74244703
373.0434783,169.90625,-0.463603219,1234.304402,-1.010640609,76.71428,0.11784550699999999,-5.604196712
-326.30555560000005,-727.8461538,2.769736514,-2055.523913,0.44175705299999996,-53.91474956,-0.079983951,1.218183595
152.9736842,376.8648649,-0.582750411,2805.876257,-1.167887417,21.31610105,0.033396794,3.6658307999999997
-310.7142857,628.6521739,-2.2547006080000003,-3636.4949619999998,-1.343407429,23.38046165,0.160657653,52.94416175
-333.46875,-203.125,-3.050388902,-1592.91276,-2.7511061430000003,10.46691364,0.07923021200000001,-2.4979228769999997
-1587.916667,-259.72222220000003,-5.075770633,-5674.757157999999,-1.9580801669999999,-9.602332947,0.041604083,1.593069276
-1163.88,-214.9354839,-7.450628244,-2117.46236,-3.548684813,2.914751258,-0.003470949,-13.968694000000001
152.25,-483.1025641,-5.986177444,5610.915553,-4.47943045,-22.94680667,0.038098648,3.967272897
1111.1794869999999,176.125,-2.758219352,241.3843952,-2.5163325640000003,-3.147820476,-0.016905555,-17.98220757
716.0344828,44.3902439,-1.41103861,5269.377105,-4.101803864,-14.75522739,-0.0021071279999999998,-28.91808367
-1492.354839,374.0857143,2.843706744,-6971.930471,-0.161524632,-22.430004500000003,-0.026798096,-14.95929738
-496.65714289999994,-104.65116280000001,0.13066461099999999,-3706.8171,-1.9609561819999999,-18.20258922,-0.016410871,-20.82544984
-785.8684211,-34.04651163,-2.273113075,-1967.054667,-1.818544313,10.83407875,0.056176627,39.35282344
358.575,-55.87179487,-4.804969256000001,5031.705014,-2.861720818,-21.95676038,-0.031601216,-49.04192394
24.70588235,921.2894736999999,-5.603186107999999,2348.797455,-1.477362,30.21928984,0.12521758,7.1192372310000005
321.0882353,-842.1818182,-6.169935258,410.15601499999997,-4.254226952,-29.27160707,-0.073029825,18.61097309
513.0606061000001,237.5714286,-5.039471707,-137.3475,-2.717731053,-18.38382167,-0.049724932,-1.735745135
205.9459459,-706.35,-2.958905245,2101.098343,-1.6277568569999998,-13.583717000000002,-0.003420055,8.036199632999999
-1379.878788,257.7674419,-0.886214297,-4349.65085,-2.70453915,2.881334476,0.021760404,5.9481618339999995
648.525,16.3902439,0.473625875,6290.340725999999,-2.4687803390000003,-2.476284261,0.040541671,13.07724673
553.3333332999999,-589.3,0.811801875,3303.046496,-3.817221667,-11.69038889,-0.043850192999999996,19.21296369
712.2,944.8571429,-2.0950700319999997,1857.2457140000001,-1.08487925,22.2284225,0.104231313,-7.130993482999999
252.78787880000002,-34.64705882,-3.343367227,-1525.615206,-1.273905389,-46.24969059,-0.081233586,-30.16131036
-99.8125,138.547619,-6.835607211,-1135.028068,-3.036409545,-3.6797035289999998,0.008776987,-7.555857634
-699.3513514,925.3421053,-8.61317509,-199.3686875,-4.375023125,55.878164500000004,0.07515418,11.22113141
-804.7692308,-422.877551,-5.320833447,-3395.9119590000005,-4.850664842,-3.333961789,-0.042254134000000006,21.46555598
1206.606061,-471.2631579,-3.4420960710000004,474.93684119999995,-3.53740125,13.61062394,0.085119519,5.977188347
188.1351351,331.61904760000004,-0.754812,323.20986960000005,-1.935007318,27.81140226,0.153996784,8.051824278
128.0789474,98.26086957,0.40087541,-1895.2925649999997,-3.151810826,-2.934785273,-0.034130969,26.35068726
655.0,-274.125,0.955148326,638.9849545,-0.597834654,-1.37122,-0.059845394,-11.69613641
996.1388889000001,84.85,-0.16634843900000001,1070.271667,-1.1058515,-28.1294279,0.000569462,-6.613834569
914.375,-260.6444444,-3.3178325810000002,-2439.634333,-1.762508913,27.9988685,0.135042238,11.2608061
-350.4761905,-399.8163265,-6.407453327000001,-763.0989227000001,-2.291657125,-57.13120857,-0.113719893,-43.13632232
83.66666667,-483.6052632,-7.6439157060000005,-3365.13165,-3.1701653999999997,6.392924429,0.055294273,22.01911175
378.71875,68.35294118,-6.236640877999999,-464.4922727,-1.851746095,9.434716833,-0.010411946,-23.46828871
652.6857143,757.9565217,-3.8534469760000003,-3358.772857,-2.276689375,56.41324589,0.10047295,23.56643852
25.25641026,-318.1333333,-2.078646538,1577.607998,-3.920323696,36.39092356,0.107106689,10.04955237
-292.6666667,229.73170730000004,0.173678553,-4296.481586,-2.701588826,6.469598455,0.037560826,10.72876268
-156.93333330000002,163.4210526,1.405231718,2110.9468100000004,-0.013724238,17.84883288,-1.4099999999999999e-05,-21.13097623
-80.89285714,-317.4565217,-2.258348298,-2486.025818,-2.3959808259999997,-26.135105300000003,-0.005380207,-8.982075227000001
694.8666667,-761.7894737,-3.9363205000000003,5717.500905,-1.5513390480000002,-42.85925286,-0.139392629,-30.08852295
-433.13513509999996,84.1,-5.560953649,2169.1656359999997,-2.64941988,13.12432744,-0.055288384,-10.92065528
935.3947367999999,-145.7105263,-7.074644974,1514.738217,-3.511571185,22.49177344,0.12420342,1.438383728
-1090.4545449999998,-1010.2558140000001,-6.102106547000001,490.8497,-4.25850768,-78.80022704,-0.17765429300000002,-33.81425056
-666.9210526,54.31111111,-4.430490444,3740.24345,-4.200268778,-13.04947463,0.02262662,0.660808255
-17.42857143,951.1666667000002,-0.977464357,-1242.194282,-1.370071331,-25.27135861,0.025184074,19.19293406
1322.135135,431.84905660000004,0.17332694399999998,-2757.0220719999998,-0.908873824,23.47424132,0.015621526,12.87757884
-521.7435897,1099.55814,0.053085692000000004,-3399.056665,-2.02561,7.5024462960000005,0.00822825,8.301465398
-1162.9629630000002,331.64285710000007,-1.624221519,-775.768,-3.5236991539999996,-23.64948184,-0.12668205800000001,0.000362277
931.3636364,-198.98039219999998,-3.4911894930000003,-1887.0590960000002,-3.210036889,-15.75650077,-0.039072787000000005,-10.62332945
-649.3214286,871.4444444000001,-5.008054639,674.9986957,-3.033162478,-8.969727273,0.047258790999999994,11.8567263
-675.1481481000001,-107.25,-6.485608676,1856.9512829999999,-1.67467445,21.674999,0.040675215,-8.426228389
-883.8684211000001,534.6296296,-5.061697667,-1809.669483,-2.005883759,9.67619869,-0.024123515,-0.41579198700000003
-560.075,444.9375,-2.7237997660000004,-707.64565,-1.674499636,11.64841189,0.015563001000000002,0.428451495
150.4482759,36.89189189,-0.795467521,-990.1695295,-1.610784115,-10.54987265,-0.029409399,-4.415712943
-1367.564103,-41.20833333,1.511644953,-1133.9892519999999,-1.687884348,40.42271818,0.06902520200000001,21.00956187
881.2820513,1059.909091,0.690498407,1329.545074,-0.541063,33.14826923,0.061032374,3.261119346
-328.7804878,-337.56363639999995,-0.786714549,-2658.503268,-0.9208476329999999,-33.53523929,-0.092706022,-26.48012662
254.25,384.9795918,-3.897564977,5139.053111,-4.092745713999999,-18.06849307,-0.081477816,-12.06531924
135.8,-9.3125,-5.468010156,1127.338385,-2.313870138,-1.079292625,0.072123268,-6.240877628
-501.1714286,389.73529410000003,-9.472736323,-10101.87592,-1.162772313,-16.39826689,-0.023295543999999998,-14.78292286
133.4642857,481.43478260000006,-6.703994023,-3613.751211,-3.5154034160000003,23.56548136,0.160274891,30.53016389
121.21739129999999,-543.0571428999999,-2.448342969,-898.5985471000001,-0.692757906,-10.32697765,0.114387443,-3.617139054
-229.31034480000002,-15.66666667,-1.286910343,6198.815646999999,-3.338118,16.45395556,0.0070444340000000005,-17.69268278
438.96875,-103.65,1.229817158,-6828.953,-2.1183985,47.7358665,0.062951298,2.59525203
68.31428571,279.1276596,1.179098462,-199.8713,-0.179007745,19.426201199999998,0.067770934,2.373723698
24.88888889,86.04255319,-1.386389204,834.6256087,-0.5489720779999999,-6.727480526,-0.063054004,-24.42666754
-35.97222222,74.83673469,-3.5300718,-2471.7131600000002,-0.7880051459999999,46.01459435,0.027097983,14.133366199999998
533.8064516,-849.8823528999999,-5.979056091,2250.910872,-3.513774619,-19.50010936,-0.068815042,-3.8566997869999997
-756.6923077,69.74468085,-6.860992813999999,1088.820004,-4.007107818,56.59909167,0.164616569,24.67562333
484.212766,920.8235294,-4.9025548510000005,-3206.296425,-2.071581381,17.01763165,0.070575453,38.05660271
203.55,-640.173913,-3.7713359769999997,-384.7626087,-2.5001719,20.31397967,0.10993552,2.554366625
-142.3617021,581.9130435,-0.203935463,-1864.456157,-0.6821283909999999,-40.35623611,-0.017049025,-4.934946216
-606.8333332999999,-644.575,1.04796727,3174.001193,-1.10657085,12.12125715,-0.043292530999999995,-23.83078842
-386.96551719999997,234.225,0.7725360490000001,1913.22715,-2.135377261,31.6352499,0.096584085,21.74582938
1141.666667,-538.4285714,-2.0255494730000003,-718.020875,-3.18921182,-11.80489673,0.003849295,-13.6049679
394.68965519999995,803.725,-3.941568324,6940.758290000001,-2.450555294,39.66348373,0.083035887,6.211136881
-1094.785714,87.08333333,-5.540423258,-2692.944889,-2.99754792,-20.24514176,-0.017780381,6.713781028
-129.3793103,-0.24444444399999998,-6.372525907999999,550.6779,-0.711963056,-2.754737895,0.042615192,10.71600881
926.4285714,151.3783784,-6.251249939,381.0443529,-4.132912999999999,20.28855833,0.042910379000000005,26.86534703
-1010.0,1101.763158,-3.4626335139999997,-2811.841444,-3.127290952,-12.860446000000001,-0.040144482,19.22840406
-3.0,-995.85,-0.727124632,-1542.301946,-1.591149259,-12.20480393,0.012004522,-20.03582633
46.34210526,382.9423077,2.18762674,-3724.356483,-0.952491125,-42.26096283,-0.09237852699999999,-11.73646908
922.625,-348.1818182,1.403610512,339.0151667,-0.9211415940000001,-24.28535071,-0.042231667,13.02406179
-654.0277778,-41.71428571,-1.454193958,371.0206685,-0.856538371,-35.93917942,-0.129067046,-19.50457339
787.0882353,-10.95454545,-2.960886535,-2226.322728,-1.349553391,-55.18449861,-0.11314912,-21.2095963
333.5,894.2765957,-5.0614975,-2116.284198,-2.462790741,-0.63975784,0.029108272,10.16801465
-128.56410259999998,-866.6410256000001,-8.696569582,4277.422053,-4.10479095,-21.65300591,-0.05133257,-17.63224267
-984.64,118.7428571,-6.465799229,-1426.941635,-2.550396164,-13.7282207,-0.000862039,8.920303566
1016.5,-554.4883721,-4.8600503239999995,-1512.011332,-3.99433355,-7.038511235,-0.011082947,-14.20613789
964.9642857000001,196.84210530000001,-1.538212625,655.1110587999999,-1.07140755,-7.910214625,0.063385439,-12.56831808
-295.60526319999997,-101.3695652,0.659418463,-88.70043636,-1.154395308,-34.89861158,-0.024816569,7.4623679460000005
355.15151519999995,-120.2727273,0.26876193,2625.538522,-3.016748083,24.62005,0.082490622,-8.177094451
344.2857143,-275.39534879999997,-1.741518636,3678.949471,-1.5323673080000002,34.18989337,0.101696266,20.54539855
-651.4193548,615.3947368,-4.35292735,4372.133183,-1.239534381,-30.25975153,-0.106362266,-13.742011199999999
489.83333330000005,-25.725,-6.538991286,4188.109132,-2.551314929,-26.6681972,-0.080127243,-21.87434822
-790.0869565,360.6666667,-7.095933636,-819.5158772999999,-3.6069042860000002,-58.07301692,-0.167907542,-19.64120799
216.0645161,-37.84782609,-6.358878081,942.7280400000001,-3.6385905189999996,45.62900687,0.09151567699999999,-25.46599552
188.0285714,203.5227273,-3.8277266589999996,-6035.427609,-4.205725583,6.510411545,0.009430382,14.24579522
-151.21428569999998,258.8,-2.279953091,-897.99025,-1.2854195,-18.90734081,-0.078814066,-11.59355378
117.3888889,41.77777778,-0.13531670199999998,-1635.309273,-1.067367074,5.635085909,-0.08232978099999999,9.712621344
647.6153846,145.82222219999997,0.758601848,3422.6791380000004,-2.225179641,9.290422452,0.032308372,-18.14952058
349.9,411.2040816,-2.655002283,1008.397395,-3.7202842919999997,56.376278000000006,0.097746214,-1.310885328
281.5,-292.804878,-3.4634973860000002,-4542.636174,-2.495685095,-7.803925238,-0.024006727999999998,19.88436136
-20.07894737,-620.6428571,-5.033335607,3708.434067,-3.3767674710000004,23.4706625,-0.033120089,-3.313818472
315.8,-323.2142857,-8.98418365,-219.7090952,-4.67196944,-28.78797382,-0.065435167,-15.27456217
1167.125,-749.15625,-5.854498611,-2849.027588,-2.378928435,2.010986667,0.002987159,15.80346968
-150.3235294,17.5,-4.600832884,1905.388913,-4.775028938,7.448941667000001,0.011557619,13.72337203
317.38709680000005,179.34375,-2.163340771,-4648.7825,-2.509442917,26.38038917,0.004560247,20.48992742
236.28125,487.5365853999999,0.284841976,-265.5991379,-0.8323440000000001,14.800475099999998,0.043601481,-3.318436558
-74.85714286,590.6590909,1.394148585,4117.317989,-0.093384769,-19.45616146,-0.044274495,-38.349718700000004
1087.738095,-70.45833333,-1.390096957,3323.243682,-1.676183438,28.15179648,0.106763582,6.972136106000001
-1048.641026,-160.9433962,-3.791857826,-507.7125581,-2.577881613,-12.08302828,-0.08476956599999999,-19.64736878
-1278.8205130000001,908.5116278999999,-5.495512075,-4068.415407,-3.1923432330000003,20.15073726,0.072333308,41.70545479
993.6923077,846.5416667000002,-7.9768464,-1953.12425,-1.732403704,69.49276396,0.166002142,39.4081359
195.75,289.8648649,-5.481163682,-1193.9265,0.462306286,52.33003368,0.069923924,35.61945659
-144.0606061,492.1489362,-3.31467952,-1721.0626949999998,-0.89161013,-16.42845348,-0.042599753,-4.83133824
-285.97058819999995,-548.3589744,-0.849103725,-1675.59375,-2.01903913,-30.910395,-0.113770005,-25.14505153
-510.2368421,694.1590909,1.166505917,-3565.496733,0.512558318,41.33512095,0.000424516,0.460281903
8.888888889,173.1333333,0.501544664,-3010.588421,-1.558331565,7.036296000000001,0.015809293999999998,12.95062248
993.2,886.2173912999999,-1.785355484,1374.097711,-1.7686397409999999,18.483052,0.047440025,-12.51168475
600.5625,-194.84615380000002,-2.961843968,2123.317133,-0.43077883299999997,8.9767674,0.006380048,3.722798445
239.9318182,845.6111110999999,-6.703811955,3764.898846,-3.9846559089999998,37.39572148,-0.0034408140000000004,-6.404842792999999
1730.214286,-534.9166667,-8.138261366,5566.304443999999,-4.42804275,-7.311971333,-0.063069309,-19.29420514
819.2424242000001,54.325581400000004,-5.954436704,-3005.339014,-2.92804581,51.50996728,0.103925459,-7.3395851
-1227.789474,-167.5263158,-2.955393158,-7128.807525,-1.3799392,-24.22137163,-0.029434752999999998,12.35917626
526.137931,-92.24324324,-0.830769203,10533.36506,-3.185225417,-23.92032789,-0.09940997,-40.93229882
1057.193548,-70.38095238,0.959305647,6339.890286,-1.0031,5.087216538,0.01355827,4.555666132
822.8974359,-242.173913,-0.23232138100000002,-1484.729417,-2.163549154,-7.75840592,-0.012027258,0.6826820259999999
-325.46875,-384.825,-2.185785786,-2094.881412,-4.611405652,1.2102125,-0.035383777000000005,38.20280916
-303.0909091,110.2222222,-3.406264585,1435.3506810000001,-1.840664505,17.83293608,-0.021345832999999998,-1.7569286469999998
465.0555556,430.2790698,-5.258625526,3960.1382259999996,-1.8690768930000001,-9.394459286,-0.024482819,-31.03587023
1037.909091,-100.1428571,-8.779199,1273.771778,-3.7592909,6.911347895,0.038070374,-7.374937559
809.8571429,487.3409091,-5.11909016,229.6973077,-3.7697237930000003,-4.207304364,-0.038475939,-9.119209067
-1436.7586210000002,-372.0909091,-2.823589133,-4596.24188,-2.369091192,-14.72416674,-0.061145483,-0.48303971100000004
684.5,706.6923077,-1.210393263,-202.6865675,-4.169875632,6.459438095,0.014291907,12.50512973
-43.87804878,-138.31707319999998,0.745775838,1286.882931,-1.7596319630000001,-5.65706887,0.051832495,-0.9250328240000001
